content,tag,github,protocol_id
Herr Larsson i Karlstad vill göra gällande att det endast var ett fåtal ärenden som handlades av fiskeribyrån Ett faktum är ju att fisket under de senaste 20 till 30 åren har vuxit i storlek och omfattning på ett sätt som vi tidigare inte hade kunnat föreställa oss De ärenden som handlagts av fiskeribyrån i lantbruksstyrelsen ha från 1918 till 1939 ökats från 168 till 4 421 Detta måste bevisa en hel del herr Larsson i Karlstad Fiskebåtarnas och redskapens värde har ökat från 43 miljoner kronor 1930 till inte mindre än 81 miljoner kronor 1944 Fångsten uppgick sistnämnda år till 130 000 ton och hade ett värde av mellan 90 och 100 miljoner kronor,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1948/prot-1948--ak--016.xml#L4446,prot-1948--ak--016
De nya uppgifter som komma att åvila den föreslagna fiskeristyrelsen komma alldeles säkert att bli av sådan omfattning att vederbörande inom styrelsen icke behöva bli arbetslösa Jag skall i all korthet omnämna en del av dessa uppgifter Fiskeristyrelsen skall,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1948/prot-1948--ak--016.xml#L4459,prot-1948--ak--016
60 Nr 25,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1949/prot-1949--ak--025.xml#L5086,prot-1949--ak--025
Onsdagen den 26 oktober 1949 fm,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1949/prot-1949--ak--025.xml#L5089,prot-1949--ak--025
Vid remiss av Kungl Majts propositioner nr 215217,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1949/prot-1949--ak--025.xml#L5092,prot-1949--ak--025
Men om det nu är på detta sätt kan man ju fråga sig om det inte vore möjligt att ge mejerierna frihet att samtidigt som de tillhandahålla denna 3 procentiga mjölk till det överenskomna priset även sälja mjölk med högre fetthalt Vi ha olika sorters matfett Vi ha i handeln grädde av olika slag Den s k indexfamiljen som endast existerar i statistiken får ju inte ha en skräddarsydd kostym utan en konfektionssydd men vem som vill får köpa en skräddarsydd kostym och så är det på alla områden Man tillåter producenter och konsumenter att träda i förbindelse med varandra med en skala av olika varukvaliteter och olika pris och man tycker ju att det svenska förmyndarsamhället inte skulle behöva hindra den som har lust därtill från att köpa mjölk med högre fetthalt,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1949/prot-1949--ak--025.xml#L5096,prot-1949--ak--025
Jag vet mycket väl att mejeriorganisationen inte kan vara beredd att effektuera en sådan sak i ett tag och det skulle ju inte heller vara en skyldighet utan endast en möjlighet att på detta sätt lossa på tvånget och ge en smula mera frihet på denna punkt,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1949/prot-1949--ak--025.xml#L5110,prot-1949--ak--025
För övrigt vill jag erinra om vad som sagts i andra sammanhang att vad det svenska samhället gjort för att hålla uppe en relativt stor jordbruksproduktion är en investering som tydligen ger avkastning alldeles särskilt i kritiska lägen Så var det under kriget då det var ont om livsmedel Vi fingo satsa en del på 1930talet då det var varuöverflöd men jag tror att det svenska samhället fått denna investering tillbaka mångdubbelt på 1940talet I det kritiska läge som devalveringen skapat är det en mycket stor fördel att vi i så ringa grad äro beroende av import av jordbruksprodukter,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1949/prot-1949--ak--025.xml#L5116,prot-1949--ak--025
Man läser i propositionen nr 216 i alla fall att nu måste priset på importerat socker och importerat kött subventioneras ner Jag har i annat sammanhang ställt en fråga till jordbruksministern om sockerfabriken i Lidkö,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1949/prot-1949--ak--025.xml#L5127,prot-1949--ak--025
ping och skall därför inte taga upp saken här Jag vill bara i förbigående säga att jag anser denna fabriks nedläggande passa sällsynt illa i vad som borde ske på detta område då ju sockerproduktionen är den produktion inom det svenska jordbruket där man räknar med det mest stabila och varaktiga underskottet,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1949/prot-1949--ak--025.xml#L5133,prot-1949--ak--025
För övrigt skulle jag om propositionen nr 216 vilja säga att den kännetecknas av en vanlig höggradig svårbegriplighet Jag undrar hur många riksdagsmän som inte ha tillfälle att i andra sammanhang syssla med dessa saker som skulle ha möjlighet att på en dag skaffa sig en klar bild av innebörden i denna proposition och det siffermaterial som finns där Finns det inte så mycket pedagogisk begåvning i Kungl Majts kansli att man skulle kunna få någon ändring på den oefterrättliga rörighet vari detta siffermaterial alltid presenteras Jag har försökt att så gott jag kan taga reda på vad det slår Det är inte alltid så lätt men jag har haft förmånen att syssla med dessa saker i flera olika sammanhang och då går det ju lättare Jag tror att det är ett betydande minus när vi här i riksdagen diskutera jordbruksfrågor att dessa för många ledamöter i riksdagen äro så pass svårgenomträngliga att jag misstänker att en hel del helt enkelt sträcker vapen,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1949/prot-1949--ak--025.xml#L5140,prot-1949--ak--025
På s 4 redogöres i propositionen för vad som yttrats tidigare i propositionen nr 212 i våras Jag läser Skulle det befinnas erforderligt att taga i anspråk statsmedel utöver vad som av riksdagen ställts till förfogande borde frågan givetvis underställas riksdagen Likaså borde som nyss nämnts det definitiva beslutet angående grunderna för prisregleringen underställas riksdagen Det är jordbruksministerns egen såsom självklar givna utfästelse i våras,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1949/prot-1949--ak--025.xml#L5159,prot-1949--ak--025
Nu finner man emellertid på s 17 angående grunderna för hur dessa pri,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1949/prot-1949--ak--025.xml#L5170,prot-1949--ak--025
Onsdagen de,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1950/prot-1950--fk--010.xml#L5859,prot-1950--fk--010
elementära mänskliga rättigheterna Men då kristendomen är vår religion oskiljaktig från västerländsk kultur rätt och demokrati är religionsfriheten närmast av teoretisk eller i varje fall principiell innebörd Om man läst förre danska statsrådet Arne Sörensens  jag antar att det också är ett namn som den ärade motionären kan gå i god för eftersom Sörensen var en av de mest kända danska motståndsmännen  korrespondenser till svenska tidningar från länder och folk där andra religioner dominera då förstår man att modern civilisation och kultur även där mer och mer anses förutsätta kristendom Så mycket mera då inom den kulturkrets som vi tillhöra,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1950/prot-1950--fk--010.xml#L5863,prot-1950--fk--010
Jag är angelägen om att detta icke får tolkas som bristande intresse för dissenterlagstiftningen dess framläggande och antagande Jag har i tidigare sammanhang tagit avstånd från dem som ha ställt sig likgiltiga härtill och jag instämmer gärna i de uttalanden som herrar Göransson Andrén och Olsson gjort i detta avseende,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1950/prot-1950--fk--010.xml#L5876,prot-1950--fk--010
Om jag alltså har angivit mina utgångspunkter  den principiella ställningen till religionen och till kristendomen  är därmed icke ställning tagen till statskyrkan Ha religionen och kristendomen den ställning i livet och i samhället som jag har angivit äro de naturligtvis icke beroende av statens stöd Om medborgarna äro organiserade i staten för sin politiska samverkan och människorna äro organiserade i kyrkan för sina religiösa intressen behöver ju därför icke förhållandet mellan stat och kyrka vara stridens eller oförståelsens utan det kan ju mycket väl tänkas vara de kommunicerande kärlens Närmast så framställes väl om jag minns rätt förhållandet mellan politik kultur och religion i Jakob Burckhardts Världshistoriska betraktelser,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1950/prot-1950--fk--010.xml#L5883,prot-1950--fk--010
En fullständig boskillnad mellan politik och kultur och religion skulle vara så svår att genomföra att man erinras om orden operationen lyckades men patienten dog Man behöver endast tänka på den genomslagskraft som kristendo,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1950/prot-1950--fk--010.xml#L5897,prot-1950--fk--010
15 mars 1950 Nr 10 59,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1950/prot-1950--fk--010.xml#L5904,prot-1950--fk--010
Om statskyrkosystemets avskaffande men visat sig besitta i politik i lag och i rätt som jag redan har erinrat om men även i litteratur i dramatik i konst 0 s v,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1950/prot-1950--fk--010.xml#L5908,prot-1950--fk--010
Man kommer alltså närmast fram till den frågeställningen Kyrkan kan undvara staten men kan staten undvara kyrkan Man erinras osökt om en bild som om jag inte minns fel Rickard Sandler använde i en annan fråga för några årtionden sedan Om jag hade lösningen till frågan här i min knutna hand skulle jag våga öppna handen,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1950/prot-1950--fk--010.xml#L5913,prot-1950--fk--010
Om man skall kunna svara på frågan om staten kan undvara kyrkan måste man också få fram några konturer av kyrkans ställning inom det svenska folket och det svenska samhället Denna ställning är utan tvivel mycket stark De allra flesta både inom hela folket och av oss här i riksdagens kamrar skulle antagligen bli medlemmar i kyrkan även om motionärens syften realiserades De pompösa ord som vi erinrades om under kriget  Vårt fäderneslands majestät och Guds kyrka som däruti vilar  täcka säkerligen fortfarande icke endast ett historiskt utan även ett levande faktum,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1950/prot-1950--fk--010.xml#L5920,prot-1950--fk--010
Ett historiskt faktum är emellertid också att kyrkan på grund av otrohet mot sin kallelse särskilt i sitt förhållande till striderna för social rättfärdighet har att dragas med självförvållade svårigheter vid överbringande av det andliga arvet till vår tids människor Dessa kyrkans självförvållade svårigheter ha ju kompenserats under de senaste hundra åren eller något mer dels av de stora religiösa väckelserörelserna som vi böra sätta in i deras sammanhang med övriga stora folkrörelser dels av det inflytande som har utövats av kulturpersonligheter  en del redan nämnda i denna debatt  sådana som Erik Gustaf Geijer Viktor Rydberg August Strindberg och andra,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1950/prot-1950--fk--010.xml#L5931,prot-1950--fk--010
Tyvärr har kyrkan allt fortfarande till synes svårt för att besinna sig Alltför ofta erinras man inför dess uppträdande om tänkespråk sådana som ingenting lärt och ingenting glömt och den Herren vill förgöra den slår han med blindhet Det nyligen avgivna ärkebiskops,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1950/prot-1950--fk--010.xml#L5944,prot-1950--fk--010
58 Nr 35 Investeringsavgift m m,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1951/prot-1951--ak--035.xml#L5442,prot-1951--ak--035
eller beredskapsändamål eller som tillkommit på direkt föranstaltande av vederbörlig statlig eller kommunal myndighet är icke att anse såsom avgiftspliktig investering Detsamma gäller investering i fastigheter och inventarier som utnyttjas eller äro avsedda att utnyttjas för produktion eller distribution av elektrisk kraft Ej heller skall som avgiftspliktig investering anses förvärv av personbil motorcykel eller sidovagn till motorcykel,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1951/prot-1951--ak--035.xml#L5446,prot-1951--ak--035
Enligt utskottets förslag skulle 7 8 avfattas på följande sätt,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1951/prot-1951--ak--035.xml#L5456,prot-1951--ak--035
investeringsavgift skall  med undantag som i andra och tredje styckena sägs  beräknas på grundval av kostnaden för avgiftspliktig investering Har för sådan investering använts virke som uttagits ur egen fastighet eller tillgång som varit avsedd för omsättning eller förbrukning i rörelse skall i investeringskostnaden inräknas virkets eller lagertillgångens saluvärde,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1951/prot-1951--ak--035.xml#L5460,prot-1951--ak--035
Har vid sådant förvärv av tillgång som utgör avgiftspliktig investering såsom likvid eller dellikvid lämnats annan likartad tillgång skall såsom investeringskostnad anses allenast mellanskillnaden,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1951/prot-1951--ak--035.xml#L5469,prot-1951--ak--035
När fråga är om avgiftspliktig investering i form av reparation av byggnad ingående i förvärvskällan jordbruksfastighet skall som investeringskostnad anses allenast belopp varmed reparationskostnaden överstiger en procent för år räknat av det i fastighetens taxeringsvärde året näst före taxeringsåret ingående jordbruksvärdet eller  därest i jordbruksvärde ingående värde å skogsmark uppgår till minst femtio procent av jordbruksvärdet  sistnämnda värde efter avdrag för skogsmarksvärdet Beträffande avgiftspliktig investering i form av reparation av byggnad ingående i förvärvskällan annan fastighet skall som investeringskostnad anses belopp varmed reparationskostnaden överstiger två procent för år räknat av den del av det i fastighetens taxeringsvärde året näst före taxeringsåret ingående byggnadsvärdet i förekom,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1951/prot-1951--ak--035.xml#L5475,prot-1951--ak--035
Onsdagen den 12 december 1951 fm,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1951/prot-1951--ak--035.xml#L5491,prot-1951--ak--035
mande fall minskat med särskilt maskinvärde som belöper å sådan del av fastigheten som är upplåten till användning i rörelse på sätt i 3  sägs Avser avgiftspliktig investering reparation av byggnad ingående i förvärvskällan rörelse skall som investeringskostnad anses belopp varmed reparationskostnaden överstiger två procent för år räknat av det i fastighetens taxeringsvärde året näst före taxeringsåret ingående byggnadsvärdet i förekommande fall minskat med särskilt maskinvärde,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1951/prot-1951--ak--035.xml#L5494,prot-1951--ak--035
Investeringskostnad för reparationer skall beräknas gemensamt för samtliga fastigheter inom varje särskild förvärvskälla,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1951/prot-1951--ak--035.xml#L5505,prot-1951--ak--035
Sammanlagda beloppet av kostnaderna för en avgiftsskyldigs avgiftspliktiga investeringar beräknade på sätt i denna paragraf sägs utgör den avgiftsskyldiges till investeringsavgift uppskattade investeringskostnad,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1951/prot-1951--ak--035.xml#L5509,prot-1951--ak--035
I den av herr Petrén m fl avgivna reservationen hade föreslagits följande lydelse av 7 ,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1951/prot-1951--ak--035.xml#L5515,prot-1951--ak--035
Investeringsavgift skall  med undantag som i andra och tredje styckena sägs  beräknas på grundval av kostnaden för avgiftspliktig investering Har för sådan investering använts virke som uttagits ur egen fastighet eller tillgång som varit avsedd för omsättning eller förbrukning i rörelse skall i investeringskostnaden inräknas virkets eller lagertillgångens saluvärde,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1951/prot-1951--ak--035.xml#L5520,prot-1951--ak--035
Beträffande avgiftspliktig investering i form av reparation av byggnad ingående i förvärvskällan annan fastighet skall som investeringskostnad anses belopp varmed  reparationskostnaden överstiger två procent för år räknat av den del av det i fastighetens taxeringsvärde året näst före taxeringsåret ingående byggnadsvärdet i förekommande fall minskat med särskilt maskinvärde som belöper å sådan del av fastigheten som är upplåten till användning i rörelse på sätt i 3  sägs Avser avgiftspliktig investering reparation av byggnad ingående i förvärvskällan rörelse skall som investeringskostnad anses belopp,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1951/prot-1951--ak--035.xml#L5529,prot-1951--ak--035
Onsdagen den 13 februari 1952,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1952/prot-1952--ak--005.xml#L3690,prot-1952--ak--005
Nr 5 39,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1952/prot-1952--ak--005.xml#L3693,prot-1952--ak--005
Tiden för firandet av Marie bebådelsedag midsommardagen och allhelgonadagen,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1952/prot-1952--ak--005.xml#L3696,prot-1952--ak--005
faller under tiden den 31 oktoberden 6 november,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1952/prot-1952--ak--005.xml#L3700,prot-1952--ak--005
Denna lag träder i kraft den dag Konungen bestämmer,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1952/prot-1952--ak--005.xml#L3703,prot-1952--ak--005
I samband med propositionen hade utskottet till behandling förehaft två i anledning av densamma inom andra kammaren väckta motioner nämligen nr 73 av fru Nordgren m fl och nr 232 av herr Lindström,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1952/prot-1952--ak--005.xml#L3706,prot-1952--ak--005
I motionen II 232 hade föreslagits att riksdagen måtte besluta att förutom de ändringar som av Kungl Majt föreslagits i proposition nr 3 angående vissa helgdagars firning även trettondagen och Kristi himmelfärdsdag avföras såsom fasta helgdagar och därest de ändock även i fortsättningen skola firas detta måtte ske på närmast infallande söndag,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1952/prot-1952--ak--005.xml#L3711,prot-1952--ak--005
Utskottet hemställde,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1952/prot-1952--ak--005.xml#L3719,prot-1952--ak--005
A att riksdagen måtte bifalla förevarande proposition,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1952/prot-1952--ak--005.xml#L3722,prot-1952--ak--005
B att motionen II 73 icke måtte föranleda någon riksdagens åtgärd,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1952/prot-1952--ak--005.xml#L3725,prot-1952--ak--005
C att motionen II 232 icke måtte föranleda någon riksdagens åtgärd,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1952/prot-1952--ak--005.xml#L3729,prot-1952--ak--005
Reservationer hade avgivits,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1952/prot-1952--ak--005.xml#L3733,prot-1952--ak--005
1) av fru Nordgren utan angivet yrkande,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1952/prot-1952--ak--005.xml#L3736,prot-1952--ak--005
2)av herrar Nils Elowsson Wistrand och Uhlén fru Johansson i Norrköping herr Nilsson i Göteborg och fru Ewerlöf vilka ansett att utskottet i punkten C bort i anledning av motionen II 232 hemställa att riksdagen måtte besluta att hos Kungl Majt begära utredning om trettondedagens och Kristi himmels,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1952/prot-1952--ak--005.xml#L3739,prot-1952--ak--005
färdsdags avförande som fristående helgdagar och i stället om deras,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1952/prot-1952--ak--005.xml#L3746,prot-1952--ak--005
firande å närmast infallande söndagar,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1952/prot-1952--ak--005.xml#L3750,prot-1952--ak--005
Utskottets hemställan föredrogs och yttrade därvid,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1952/prot-1952--ak--005.xml#L3753,prot-1952--ak--005
Fru JOHANSSON i Norrköping,intro,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1952/prot-1952--ak--005.xml#L3756,prot-1952--ak--005
Herr talman Det förslag till kalenderreform som föreligger ifrån andra lagutskottet bygger ju helt och hållet på Kungl,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1952/prot-1952--ak--005.xml#L3760,prot-1952--ak--005
Majts förslag i propositionen i samma ämne nämligen att Marie bebådelsedag skall gå bort som fristående helgdag och i stället firas på en söndag att man skall fira allhelgonadagen på en lördag och att midsommardagen alltid skall förläggas till en lördag,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1952/prot-1952--ak--005.xml#L3764,prot-1952--ak--005
Arbetstidsutredningen hade ju också att ta hänsyn till helgdagssakkunnigas förslag när de höllo på med att utarbeta förslaget till treveckorssemestern Vi måste då ta hänsyn till semesterns förläggande men vi resonerade också från den utgångspunkten att man skulle behöva ha en helgdag på hösten därför att alla helgdagar voro förlagda till första halvåret Vi sade oss också att om man skulle förlägga en helgdag till hösten så kunde det inte gå på annat sätt än genom att man toge bort en av helgdagarna under första halvåret och vi föreslogo då också att Marie bebådelsedag skulle utgå som särskild helgdag och i stället firas på en söndag,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1952/prot-1952--ak--005.xml#L3770,prot-1952--ak--005
När vi togo ställning till dessa frågor i utskottet förelåg det inte några skiljaktiga meningar Men samtidigt som vi behandlade Kungl Majts proposition hade vi också att ta ställning till en motion där man ville gå litet längre I den motionen föreslogs att man skulle ta bort trettondagen och Kristi himmelsfärdsdag som särskilda helgdagar och fira även dessa båda dagar på en söndag Jag skall inte gå in på vad motionären sagt han kommer antagligen själv att klargöra det i sitt inlägg Men när vi resonerade om detta i utskottet voro vi övertygade om att vi här rörde oss på ett mycket ömtåligt område ty det är inte lätt att ändra på gamla sedvänjor och gamla traditioner och det är heller inte lätt att rubba någonting som gäller kyrkliga förhållanden,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1952/prot-1952--ak--005.xml#L3782,prot-1952--ak--005
Men om man bortser från de kyrkliga synpunkterna måste man ändå medge att i synnerhet trettondagen kan komma ganska olägligt åtminstone för alla dem som inte ha förmånen av att ha månadsavlöning utan äro beroende av den in,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1952/prot-1952--ak--005.xml#L3796,prot-1952--ak--005
52 Nr 11,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1953/prot-1953--ak--011.xml#L5009,prot-1953--ak--011
Onsdagen den 23 mars 1953 fm,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1953/prot-1953--ak--011.xml#L5012,prot-1953--ak--011
Sänkning av anslagen under fjärde huvudtiteln,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1953/prot-1953--ak--011.xml#L5015,prot-1953--ak--011
jag tror inte att militära vapen kanoner och dylikt är precis de lämpligaste medlen för att göra en sjuk värld frisk igen Sådana medel kan inte skapa hälsa i den av ångest halvt sinnesförvirrade värld som vi under tal om mänsklig gemensamhet och kristendom har åstadkommit,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1953/prot-1953--ak--011.xml#L5019,prot-1953--ak--011
Från Europas sida visar man på Sovjetunionen och säger Se på de rustningar som Sovjet gör och på den aggression som har ådagalagts från Sovjets sida Ja ingen kan väl neka till att däri ligger själva orsaken till kapprustningarna i världen Det är då underligt att höra herr Hagberg i Stockholm här säga att det i stor utsträckning har berott på Sovjetunionen att Sverige undgick att dragas in i det senaste världskriget Nej den historieskrivningen är inte riktig Vi har haft fred i vårt land i snart 150 år trots att det under denna tid utkämpats två världskrig Orsakerna till att vi kunnat bibehålla freden har naturligtvis varit flera men jag tror inte att vi har anledning att särskilt tacka någon stormakt för detta för oss så lyckliga förhållande,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1953/prot-1953--ak--011.xml#L5026,prot-1953--ak--011
Vad herr Hagberg här åsyftade var väl den överenskommelse som träffades mellan nazisternas och Sovjetunionens representanter om viss uppdelning i intressesfärer av länderna vid Östersjön och i Norden Man var då liksom rädd för varandra och ville därför inte lämna ut Sverige som intressesfär åt något land Det var det förhållandet som gjorde att vi kom i ett bättre läge än vi skulle ha gjort om man exempelvis från Tysklands sida hade ansett att Sverige skulle kunna överlämnas till Sovjetunionen eller om man från rysk sida ansett sig kunna överlämna vårt land åt Tyskland Men att ur detta dra slutsatsen att det är tack vare Sovjetunionen som vi slapp komma in i kriget är fullständigt felaktigt,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1953/prot-1953--ak--011.xml#L5040,prot-1953--ak--011
Sovjetunionen har ju en väldig militär utbildning såsom vi har fått redo,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1953/prot-1953--ak--011.xml#L5053,prot-1953--ak--011
visat här så många gånger Det kanske skulle kunna lära den andra delen av världen någonting Är inte denna väldiga rustning i själva verket Rysslands olycka Man hade ju behövt bygga upp landet och skaffa mat åt hungrande och trasiga människor i stället för att använda dessa medel i svenska pengar 7795 kronor per individ och år för militära ändamål Vi behöver ju bara föreställa oss vad det skulle betyda för landet i fråga om en familj med tre barn  och det är väl inte onormalt i Ryssland  inte behövde offra en summa på 3875 kronor för militära ändamål Jag och många med mig är övertygade om att om dessa pengar finge användas på nyttiga ting just detta skulle komma att skapa förtroende för Ryssland ute i världen vilket aldrig rustningarna och hotet och demonstrationerna med militära vapen kommer att göra,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1953/prot-1953--ak--011.xml#L5057,prot-1953--ak--011
För vår del börjar vi överskrida gränsen för vad vi egentligen orkar med ekonomiskt Vi kan ju erkänna inför varandra att det förs ett fasligt rabalder om skatterna I tidningspressen klagar man dagligen på att skatterna är för höga De lägsta inkomsttagarna har så hög skatt att de inte kan betala mer De stora inkomsttagarna är egentligen de som klagar De som skulle kunna betala något mera utan att komma i ett nödtillstånd säger att de inte står ut med att betala ens de skatter de redan har Därför har även reservationen med sina omkring 70 miljoner kronors besparing sin stora betydelse Varje miljon som kan sparas skulle kunna användas för nyttiga ting för vårt land Jag är övertygad om herr försvarsminister att vi inte skulle äventyra vårt försvar om vi ginge på reservationens linje,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1953/prot-1953--ak--011.xml#L5072,prot-1953--ak--011
Dessa omkring 70 miljoner kronor är naturligtvis i och för sig inte så mycket men se på de behov vi har I en tidningsintervju med styrelsen för karolinska sjukhuset för ett par dagar sedan talade man om att man behöver,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1953/prot-1953--ak--011.xml#L5087,prot-1953--ak--011
72 Nr 13,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1954/prot-1954--fk--013.xml#L7160,prot-1954--fk--013
Onsdagen den 7 april 1954,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1954/prot-1954--fk--013.xml#L7163,prot-1954--fk--013
Om vissa ändringar beträffande fastighetsbeskattningen m m,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1954/prot-1954--fk--013.xml#L7166,prot-1954--fk--013
blir alltså att fördela dessa 100 kronor på 50 lägenhetsinnehavare Jag tror inte att man fångar så värst många flugor när man kommer till bostadsrättsföreningarnas medlemmar,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1954/prot-1954--fk--013.xml#L7170,prot-1954--fk--013
Om man kommer till den stora massan av hyresgäster till vilka de flesta av oss hör blir det även där ofta fråga om stora fastigheter i stenstaden Det stora stenhus som jag bebor hyser förmodligen något hundratal hyresgäster  kanske ännu flera Om det blir en nedsättning på 20 000 kronor och hyresvärden har möjlighet att dela ut 80 å 100 kronor till alla dessa hyresgäster blir det inte många ören per man Tack kära folkparti vi får en krona i lyckligaste fall Det är faktiskt innebörden i folkpartiets förslag,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1954/prot-1954--fk--013.xml#L7175,prot-1954--fk--013
