content,tag
Nu kan mot de exempel jag anfört riktas den anmärkningen,seg
Tisdagen den 17 december e m 5,note
Jag skall nu övergå till den paragraf som man egentligen skulle sysselsätta sig med ehuru man just icke haft tid till det för principdebattens skull nämligen 8  I avseende på denna och åtsklliga andra paragrafer har jeg väckt en motion och i den föreslår jag att rösträtt icke må inträda förr än vid fyllda 25 år och i fråga om valrätt till landstingsman vid fyllda 35 år med en tilläggsröst  senare fallet för den som varit boende inom kommunen under de sistförflutnatvenne åren Nu har jag hört att det är förfärligt att man ens tagit till 23 år Men herr Möller har erkänt att det är godtyckligt om man väljer 23 eller 21 år och jag är förvånad att han icke gick ner till 18 år eller till 15 år som är konfirmationsåldern Finns det icke någon hållpunkt kan man gå på hur långt som helst Emellertid finns det nog någon hållpunkt och då det är fråga om att finna hållpunkter tänker jag att vi få återfalla på det förnuftiga Man kan ju rådfråga andra länder hur de ha det i detta avseende I de europeiska länderna i allmänhet är det visst icke något ovanl ot alt rösträtt inträder först vid 25 år såsom jag föreslaoit och jag vill säga att sådrnt förekommer i de mest frisinnade länder i Europa I Danmark till exempel är det 25 år i Norge 25 år i Nederländerna 25 år och i Belgien 30 år När jag yrkat på en åldersgräns av 25 år anser jag mig således vara i mycket fri innat sällskap och det är alltid roligt att hava förståndigt sådant sällskap Emellertid är det väl knappast lönt att göra något yrkande ehuru jag nog hade god lust tU det,seg
Sedan har jag i fråga om landstingsmannavalen föreslgit att de som skola deltaga i dessa val skola vara fyllda 35 år Även där är jag i frisinnat sällskap I Danmark har man nämligen också i detta fall en åldergräns av 35 år,seg
Detta är den första delen av motionen TI den andra delen har jag hemställt att riksdagen i likhet med vad som stadgats i de av mig angivna länderna måtte som regel bibehålla de förutvarande strecken Märk väl jag säger i regel således icke alltid Då säger man att det är alldeles ormligt något sådant kan väl icke finnas i övriga stater Det finns det visst Danmark har sitt streck Nederländerna och Belgien sitt och t o m England har ett sådant streck Även där har jag således ett granska stort och rikt frisinnat sällskap,seg
Sedan har jag i avseende å kvinnans rösträtt också ogjort ett särskilt yrkande och det är att gifta makar i regel må utan fullmakt få utöva varandras rösträtt samt ett dessutom en röstberättigad person må berättigas att genom fullmakt föra talan och utöva rösträtt för ett större antal likaledes röstberättigade personer Jag menar att då man verkligen för ut kvnnen i det politiska livet skall man tänka en liten smula på hur det gestaltar sig i byvgderna för de små i samhället som man så gärna talar om Där sitta man och hustru långt inne i skogen de kunna icke skriva en fullmakt och hava icke några vittnen Då går den ena kanske båda två förlorade för rösträtten därför att de icke kunna utfärda en fullmakt Vidare får man komma ihåg att tjänare och tjänarinnor måste också rösta 1 annat,seg
Nr 18,note
Om den kommaunala rösträtten m m,note
(Forts),note
Nr 39,note
44 Lördagen den 17 maj e m,note
Lönereglering att de frågorna måste betraktas ur speciell synpunkt Även där,note
för provinsial,note
läkare m m (Forts),note
får man icke lägga på vanliga synpunkter utan alldeles särskilda sådana på sätt varje representant för en löntagargrupp framhåller då det gäller hans speciella önskemål Detta är ett resonemang som man möter på varje område då det gäller att reglera löner Och om man sysslat nagot med löneregleringar så imponeras man icke så mycket av detta talesätt utan man väger utan hänsyn därtill de olika lönernas ställuing emot varandra Här är det så att vad Kungl Majt föreslagit och utskottet tillstyrkt är fullt ut vad den sakkunniga utredningen på detta område förordat Det är sant att det dessutom föreslagits av vissa reservanter i nämnda kommitté att läkarna skulle erhålla ett semesterbidrag d v s att de under sin semesterledighet skulle få ett tillskott för semestern en förmån som icke förekommer på något annat område  ett förslag som majoriteten inom kommittén dock icke ansåg sig kunna vara med om Kungl Majt har heller icke upptagit det och utskottet har icke ansett sig äga anledning att förorda ett dylikt förslag då ingen proposition härom föreligger,seg
Nu har man om förhållandena i Norrland påpekat att det är synnerligen svårt att besätta vissa distrikt därstädes med läkare och man har påkallat alldeles särskild uppmärksamhet för den norrländska läkarbristen Men nu är det så att de norrländska förhållandena regleras icke enbart med dessa allmänna löner utan det föreligger förslag att de norrländska läkardistrikten skola erhålla extra tillägg som i vissa fall två tre ja fyra gånger gå utöver vad som föreslås i ökning för läkarna i allmänhet Redan förut har riksdagen för de norrländska distrikten beviljat särskilda tilläggsanslag och i den proposition som föreligger förekomma sådana i ökat antal Det är uppenbart att man så måste tillgodose dylika distrikt Det sker icke genom den allmänna löneregleringen som räknar med likartade förhållanden över hela landet utan genom ett särskilt tilläggsanslag som ger åt dessa avlägset belägna distrikt mera än åt de centralt belägna och ekonomiskt mer inkomstbringande läkardistrikten I det avseendet har utskottet som sagt utan någon avprutning tillstyrkt vad Kungl Majt föreslagit Kungl Majts förslag i detta avseende grundar sig på medicinalstyrelsens framställning Att då riksdagen skulle på grund av enskilda motioner under åberopande av de speciella norrlandsförhållandena öka provinsialläkarnas avlöning för landet i dess helhet kan jag icke anse vara lämpligt Jag kan visserligen tänka mig att Kungl Majt kan fortgå pa den väg på vilken Kungl Majt tidigare inslagit och som Kungl Majt fullföljde förra aret nämligen att öka dessa anslag Men jag tror att det är lämpligt och riktigt om riksdagen i detta avseende följer de anvisningar som Kungl Majt ger vilket ganrantera en verkligt sakkunnig prövning av förhållandena och den anpassning efter utvecklingen som i Kungl Majt och den i detta avseende rådgivande myndigheten medicinalstyrelsen finna skälig,seg
Då frågan behandlades i statsutskottet förde man där en lika,seg
Nr 66,note
52 Lördagen den 29 maj f m,note
Ang ändrad tera min motion så bör han läsa den riktigt ty nu gick det icke lydelse av  bättre än att han citerade ett citat av ett uttalande som jag anförde 87 och 887egeav S A Hedin,note
ringsformen (Forts),note
Nu är det uppenbart att den nya kyrkoteori som man framskapat bland annat från ärkebiskopligt håll håller också på att knäsättas av den höger för vilken herr Forssell är en representant Nu heter det att kyrkan ingalunda är en statsinstitution och att hon följaktligen måste stå fri gentemot staten Man fordrar alltså att det förhållandet att kyrkan skall stå fri gent emot staten skall råda samtidigt som kyrkans bekännelse skall av staten accenteras såsom en statsreligion att kyrkans funktionärer skola vara statens ämbetsmän tillsatta och avlönade av staten att kyrkans verksamhet skall finansieras på statsväg att kyrkan skall företrädas av statsdepartement alldeles som skolan militärväsendet o s v och att kyrkans lära skall hållas i helgd av alla medborgare med alla gällande hädelseparagrafer som påtryckningmedel Ty som herr Forssell vet gäller det endast att slå vakt om statskyrkoläran icke om frikyrkans lära Vidare skall kyrkan genom kyrkomötet ha konstitutionell rätt att avgiva veto gent emot Konung och riksdag Jag får säga att när man å ena sidan framträder med anspråk att kyrkan skall stå fri gentemot staten men å andra sidan fordrar att alla dessa förhållanden skola råda då förstår jag icke hur man kan upprätthålla anspråket på att resonera logiskt och konsekvent,seg
Vad skulle då beviset vara för att kyrkan icke är en statsinstitution Ja från ärkebiskopens sida ha vi hört uttalas att historiskt sett egentligen aldrig funnits någon svensk statskyrka De,seg
argumenteringen vill jag icke närmare gå in på  det medger icke tiden  jag vill blott erinra därom att en svensk kyrkohistoriker,seg
professor Linderholm underkastat hela denna teori en fullständigt mördande och tillintetgörande kritik i ett par artiklar i Dagens Nyheter och jag har sedan icke sett något försök från teologiskt håll att upprätthålla den ärkebiskopliga fiktionen,seg
Men reservanterna och särskilt den reservation som avgivits av herr Hallén mena att här icke finnes någon statskyrka i gammal mening därför att medborgarna nu äro fria i sitt förhållande till kyrkan och att rättigheterna gent emot kvrkan ökas alltjämt Fastän antalet statsborgare som tillhöra statskyrkan oupphörligt skulle smälta samman  om man giver denna rätt att fritt utträda ur statskyrkan som herr Hallén pekat på  så skulle således i allt fall dess bekännelse vara statsreligion dess lära hägnas med för alla gällande hädelseparagrafer dess ämbetsmän vara statsämbetsmän dess verksamhet finansieras på statsväg dess angelägenheter handläggas genom ett särskilt departement dess möte ha vetorätt gent emot Konung och riksdag Ja herr Forssell får ursäkta om jag icke genomskådar det statsvetenskapliga skarpsinne som vill försöka försvara en dylik tingens ordning Det är fåfänga försök enligt min uppfattning att komma ur det dilemma som måste råda så länge vi ha en statsreligion medan den religiösa och irreligiösa separatismen oupphörligt vinner terräng,seg
Nr 60,note
Ang understöd åt nykterhetsnämnderna m m,note
(Forts),note
10 Måndagen den 13 juni f m,note
ärmare bestämmelser som kunde av Kungl Majt fastställas bevilja,seg
a) på tilläggsstat för år 1921 ett förslagsanslag högst 50000 kronor samt,note
b) å 1922 års stat ett förslagsanslag högst 100000 kronor samt,note
av herr Ollas A Ericsson,note
Efter föredragning av utskottets hemställan yttrade,note
Herr Jansson i Falun,note
Herr talman Den motion som här är väckt av herrar C G Ekman Sävström m fl går ut på en hemställan om anslag för att i viss mån bereda ersättning åt nykterhetsnämnderna och även för att dessa skola kunna anskaffa nödiga skrivmaterialier Utskottsmajoriteten har icke kunnat vara med om att biträda denna motion och grundar sitt avslagsyrkande därpå att förslaget väckts av enskilda motionärer Det finnes även de som anse att nykterhetsnämnderna mycket väl kunna utföra sitt arbete utan anslag under förutsättning att intresse finnes för saken,seg
Gent emot dessa påståenden vill jag endast framhålla det att i kommuner som äro synnerligen tyngda av skatter är det svårt för dessa nämnder att få ens det allra minsta anslag till hjälp för sin verksamhet Vi förstå då att det skall bli alldeles omöjligt för fattigt folk som icke ha annat att leva på än sin lön för dagen att vara medlemmar i nykterhetsnämnderna Därför har man också ansett att om den restriktionslagstiftning som blivit antagen av riksdagen skall kunna tillämpas i sin fulla utsträckning så är det absolut nödvändigt att se till att man kan erhålla något bidrag till nykterhetsnämndernas verksamhet så att dessa kunna arbeta även i kommuner där de ekonomiska förutsättningarna äro synnerligen små Vi ha därför ansett att det finnes synnerligen starka skäl för bifall till motionen i fråga,seg
Gent emot talet om att det är enskilda motionärer som kommit med detta förslag vill jag endast säga att en av motionärerna i första kammaren är herr G H von Koch och ingen lärer väl bestrida att icke den mannen är synnerligen väl insatt i de förhållanden det här gäller och förstår vad som bör göras för att råda bot på hithörande missförhållanden Jag tror därför herr talman att man även ur den synpunkten med synnerligen stor trygghet kan gå med på ett bifall till motionen,seg
Med hänvisning i övrigt till den synnerligen utförliga motivering som finnes i motionen ber jag herr talman att få yrka bifall till reservationen och ber i samband därmed få påpeka att det är ej mindre än elva reservanter vid utskottets betänkande,seg
Herr Anderson i Råstock,note
Ja herr talman den nu sist anförda omständigheten behöver icke tillmätas avgörande betydelse i detta fallet utan det gäller väl först att se till huruvida anslagskravet är motiverat på ett sätt som gör att man kan bifalla detsamma,seg
Onsdagen den 26 april 23 Nr 27,note
Han har icke bestritt att om lagen nu antages och det visade sig Ang utvidgad att de nuvarande anstalterna icke vore tillräckliga utan nya sådana beov BT hövde byggas en kungl proposition om en ny anstalt skulle bliva följbehandling av den av lagens antagande En sådan proposition kan riksdagen ej underalkoholister låta att bifalla om den föreliggande lagen antages Det är just den (Forts) saken som gör att jag för min del har anfört reservation Jag anser för min del alldeles uteslutet att under de närmaste åren någon ny byggnad för ändamålet kan komma i fråga och därför herr talman vidhåller,seg
jag mitt yrkande,seg
Herr Petrén Alfred,note
Endast ett par ord Greve Spens nämnde i sitt första anförande att tillgången på platser för tvångsinternering av alkoholister var otillräcklig Så är icke förhållandet Alla till statens alkoholistanstalt anmälda hava sedan återflyttningen till Venngarn ägt rum omedelbart kunnat mottagas Högsta beläggningssiffran på Venngarn har varit 104 vilket är föga över den normala beläggningen Men anstalten kan betydligt överbeläggas och under denna månad har det för övrigt visat sig en nedgång antalet har nämligen minskats med fem sedan den 1 april och nu kommer en tid då utskrivningarna bli talrikare ty utskrivningar äga framför allt rum under de årstider då det är lättare att anskaffa arbete Vidare är det så att en av de erkända anstalterna den vid Lerjeholm icke är mer än till hälften belagd,seg
Huruvida på grund av lagens utvidgning  den bästa tidpunkten för dess promulgerande lägges ju i Kungl Majts hand att bedöma  det kan behövas några nya anstalter beror såsom redan framhållits av utskottets ordförande helt och hållet på huruvida det på annat sätt kan ordnas för dem vilka upprepade gånger hava recidiverat och därför praktiskt kunna betraktas såsom oförbätterliga På grund av lagens preventiva verkan som ju längre den får verka kommer att allt mera göra sig gällande blir med åren antalet oförbätterliga proportionsvis större bland de intagna och i den mån det på annat sätt ordnas för dessa komma platserna på statens alkoholistanstalter att bättre räcka till I det hänseendet har utskottet uti sitt andra betänkande frånsett att utskottet tillstyrkt överflyttning av alkoholister till Svartsjö i större utsträckning än hittills varit tillåtet också pekat på möjligheten av att i framtiden lösa frågan om de oförbätterliga alkoholisternas omhändertagande i samband med de arbetshem som skola inrättas jämlikt fattigvårdslagens 33  Under sådana förhållanden och då det är lagt i Kungl Majts hand att besluta om tidpunkten för lagens trädande i kraft hemställer jag om bifall till utskottets hemställan,seg
Efter det överläggningen förklarats härmed slutad gjordes enligt föreliggande yrkanden propositioner först på bifall till samt vidare på avslag å vad utskottet i det under behandling varande utlåtandet hemställt och förklarades den förra propositionen vilken upprepades vara med övervägande ja besvarad,seg
Nr 18,note
2 Lördagen den 17 mars f m,note
r 132 med förslag till bestämmelser angående arvode och ersättning åt viss kontrollpersonal m m,note
r 133 angående ändrad lydelse av rubrikerna nr 192 och 193 för maltdrycker och mjöd i gällande tulltaxa ,note
r 134 med förslag till förordningar om dels ändrad lydelse av 8  i förordningen den 2 juni 1922 om automobilskatt dels ock ändrad lydelse av 1  i förordningen nämnda dag om särskild skatt å automobilgummiringar ,note
r 136 angående tecknande av aktier i ett för övertagande av aktiebolaget Svenska lantmännens banks rörelse bildat bankaktiebolag,note
r 137 med förslag till kungörelser angående dels ändring i vissa delar av förordningen den 9 juni 1911 med tulltaxa för inkommande varor dels ändrad lydelse av  2 i förordningen den 13 december 1912 angående tullrestitution i vissa fall vid återutförsel av utländsk vara,note
r 138 angående tillfälliga lönetillägg åt vissa vaktmästare och med dem jämförliga befattningshavare,note
r 139 angående upplåtelse av rätt till stenbrytning å kronoholmen Stora Lyngön i Kville socken av Göteborgs och Bohus län,note
r 142 med förslag till lag om vissa ändringar i lagen den 22 juni 1911 (nr 74) om bankrörelse,note
r 143 med förslag till förordning om ändrad lydelse av 19 8 47  I mom och 48  2 mom i förordningen den 19 november 1914 om arvsskatt och skatt för gåva,note
r 147 angående årligt understöd å allmänna indragningsstaten åt förre navigationsskoleföreståndaren Ivar Adolf Hjalmar Wilhelm Bolins änka Ida Graziella Elisabet Bolin född Wistrand,note
r 167 med förslag till förordning om ändrad lydelse av  I och 5 i förordningen den 2 juni 1911 angående grunderna och sättet för markegångsprisens bestämmande,note
r 168 med förslag till förordning om vissa ändringar i förordningen den 6 augusti 1894 angående mantalsskrivning  samt,note
r 169 angående viss ändring i gällande bestämmelser om mått och vikt,note
Anställdes vat av tio suppleanter i riksdagens särskilda utskott Därvid avlämnades 59 godkända valsedlar alla med partibeteckning den gemensamma listan och upptagande nämnen på följande personer i denna ordning,note
Onsdagen den 14 maj f m 33 Nr 35,note
så inte kan genom en skyhög tull helt tvärt avskära den utländska importen Ang tull å så anser jag dock att man kan i någon mån begränsa den genom en måttlig 552 frövaror tullförhöjning När jag har gått på den linjen så har det huvudsakligen vaärta rit av följande skäl De medel som skulle komma in genom denna tullförhöj (ortsning skulle användas till växtförädling här i landet Om jag då har att välja mellan två olika sätt att skaffa medel härtill så väljer jag naturligtvis det som ur mina synpunkter är det bästa Antingen kan jag då välja att taga medel ur statskassan och ge anslag åt dessa växtförädlingsanstalter eller också kan jag välja den utvägen att taga upp en tull på utländska fröer och därigenom låta jordbrukarna i första hand betala den växtförädling som sker här i riket Om man går denna senare väg och vinner sitt syfte d v s avstänger de utländska fröerna i större utsträckning så är det emellertid uppenbart att tullinkomsterna komma att minskas så att man om någon tid likväl får taga i övervägande huruvida man inte också måste lämna bidrag av statsmedel till detta ändamål Man har sagt att det skulle vara en orimlig pålaga som man här vill lägga på jordbrukarna Jag tycker nu inte att pålagan är orimlig Jag tycker att det är fråga om ganska små belopp ty dessa tullinkomster kunna såvitt jag kan förstå icke komma att röra sig om högre belopp för hela riket än 500000 å 600000 kronor och fördelat över hela landet är det naturligtvis mycket litet Jag är naturligtvis på det klara med att det i det långa loppet kanske inte blir jordbrukarna som få betala detta utan denna såväl som de flesta andra skatter blir väl en övervältringsskatt som övervältras på andra befolkningsgrupper i den mån det är möjligt Men det kan ju också hända att om den svenska växtförädlingen genom denna åtgärd stiger också avkastningen stiger på ett sådant sätt att det inte blir någon övervältring av skatten på andra medborgargrupper utan t o m så att de som i första hand få betala skatten ha en ren förtjänst av densamma Det är egentligen genom samtal med en f d jordbrukare i Västmanland som under ett trettiotal år varit arrendator på en medelstor gård men som numera icke är jordbukare och icke har intresse av denna tull som jag kommit till den övertygelsen att det vore riktigt att gå denna väg I de samtal jag haft med denne f d jordbrukare har han sagt mig att det egentligen icke går att mäta de förluster som landet årligen har på utländska fröer icke därför att de utländska fröerna ur kvalitativ synpunkt äro undermåliga utan därför att de ur klimatisk synpunkt äro undermåliga När han sått en vall treårig vall så har det hänt honom säger han åtskilliga gånger att han lockats av den mycket fina annonseringen som fröfirmorna föra här 1 landet lockats att köpa frö och ibland under oriktiga beteckningar fått frö som sedan visat sig icke hållbart Han har haft god skörd första året och andra och tredje året nästan ingenting Då är naturligtvis den skada som ligger i att få sådant frö oerhört mycket större än den skada som ligger i den tullförhöjning som här är fråga om Vidare har man sagt och jag fick i dag ett brev från  jag kan förstå att det är en jordbrukare någonstädes uppe i Norrland  som tyckte att jag borde gå på avslagslinjen i denna fråga Men såvitt jag förstår är det så att för Norrlands vidkommande är redan nu det utländska fröet alldeles ur räkningen Och i Norrland räknar man således redan nu endast med svenskt frö Om det är fallet så kan ju icke denna tullförhöjning förhöja priset på de fröer som man där måste använda men väl kan man genom de medel som inflyta för fröer importerade till de sydligare delarna av landet erhålla medel till en växtförädling som sedan kommer även Norrland till godo När jag således har blivit protektionist i denna fråga så är det på dessa skäl Jag medger villigt att det finnes skäl även för den motsatta ståndpunkten men jag tror att de starkaste skälen övervägande finnas på utskottsmajoritetens sida I första kammaren var det visst så att en ledamot av bonde,seg
Andra kammarens protokoll 1924 Nr 35 3,note
Nr 33,note
2 Tisdagen den 12 maj,note
Majts föreliggande proposition nr 227 kan jag icke underlåta att redan nu säga några ord i ärendet,seg
Av uppgifterna å sidan 9 i den kungl propositionen framgår att antalet renar 1 Norrbottens län under senaste fyraårsperiod ökats från 116979 till 186625 eller med i runt tal 70000 djur År 1921 var genomsnittspriset per capita för ren 50 kronor För närvarande torde detta pris få sättas till 42 å 43 kronor per djur men vi säga tillsvidare för jämnhetens skull 40 kronor Efter detta sistnämnda pris representerade således vår norrbottniska renstam år 1921 ett kapital på 4680000 kronor men nu efter 4 år uppgår samma kapital något avrundat till 7480000 kronor Ökningen utgör sålunda 2800000 kronor vilket belopp med ett pris av 41 kronor per ren springer upp till i det allra närmaste 3 miljoner kronor Kapitalökningen utgör sålunda under vart och ett av dessa för renskötseln gynnsamma år 16 procent å 1921 års tillgång 4680000 kronor Men detta är ingalunda hela vinsten Renägarna hava också nödgats existera under dessa fyra år En tillförlitlig statistik över slaktrenarnas värde under denna tid är svår att nu i en hast uppgöra Beräknar man emellertid slaktdjuren så lågt som till 9 för 100 per år efter 1921 års renstam så komma vi upp till en sammanlagd årsavkastning av 25 procent å det år 1921 förefintliga renkapitalet Omvärderat i pengar motsvarar den en årlig inkomst av 1215000 kronor för våra lappmarkssocknar däruppe Vi torde icke i vårt land hava överflöd på kapital av denna art,seg
Efter dessa upplysningar vågar jag nu tillräkna mig de ärade kammarledamöternas överseende för mitt till synes så omotiverade tilltag då jag mitt i resbrådskan till påskferierna den 1 sistlidna april besvärade herrarna med ett nästan en timme långt liktal över min av utskottet avstyrkta motion Renskötseln är en av de mest lukrativa bland lappmarkens gamla näringskällor och det torde därför icke förvåna någon att varje ruckning av bestämmelserna i hithörande frågor däruppe följes med det allra största intresse Jag är glad över att den kungl propositionen givit mig ett osökt tillfälle att för kammaren meddela dessa siffror i ett ärende vars vikt och betydelse för orten till och med av däruppe förefintliga myndigheter mången gång underskattats och missförståtts Ått en produktiv kapitaltillgång inom landet frodas och ger ett gott utbyte bör givetvis inte oroa och enervera oss Men detta utesluter icke att uppdagade fel och brister i organisationen böra rättas och avhjälpas,seg
Innevarande års officiella renräkning ger vid handen att renantalet i våra fyra nordligaste lappbyar med 7000 djur överstiger det maximiantal vederbörande lappar enligt konventionen mellan Sverige och Norge äga att medtaga för sommarbetning i Norge Detta är kärnpunkten i och utgångspunkten för den kungl propositionen,seg
Att ett dylikt sakförhållande först nu och därtill omedelbart före en förestående utflyttning till Norge uppdagats pekar hän mot en lucka i lagen Tiden mellan de officiella renräkningarna i dessa fyra internationellt sett ömtåliga lappbyar är för lång Renräkningarna i Könkämä Lainiovuoma Saarivuoma och Talma böra i regel återkomma åtminstone vartannat år Någon officiell räkning med hänsyn till lapparnas renar har hittills icke i lag föreskrivits De renräkningar som nu jämlikt  37 i renbeteslagen hållas avse endast en kontroll av de bofastas renar I denna del bör en blivande ny lag uppenbarligen fullständigas,seg
För mig vill det emellertid synas att man efter lugnt övervägande av det i Könkämä Lainiovuoma Saarivuoma och Talma uppkomna läget kunnat dröja med propositionens framläggande till nästkommande år då frågan om en reviderad lapplagstiftning i en vidsträcktare form torde komma att före,seg
Onsdagen den 10 mars f m 45,note
olika delarna av densamma stod det för mig klart att om någon hade en arbetsbörda som var mer än tillräckligt stor så var det ecklesiastikministern Denna min första tanke har under de år jag varit med och fått deltaga 1 ärendenas behandling icke alls blivit rubbad utan jag har tvärtom mer och mer stärkts i denna min uppfattning Jag har icke heller genom min närvaro i utskottet när dessa frågor nu behandlats på något sätt blivit övertygad om att min första uppfattning icke varit den riktiga,seg
Nu har herr justitieministern här klargjort åtskilligt och gjort det så att det knappast skulle behöva sägas något mera här Jag kan dock tillägga något,seg
När det gäller denna förflyttning av kyrkoärendena till justitiedepartementet sade justitieministern att dessa ärenden blott upptogo 20 sidor i statsverkspropositionen Men om man tittar på hela åttonde huvudtiteln så finner man att den innehåller 700 sidor Bara därav förstår man att det här är fråga om en mycket enkel och obetydlig sak,seg
Men det är en annan sak som man här skulle kunna anföra och det är att ecklesiastikdepartementets arbetsbörda vuxit oerhört under årens lopp Man behöver blott titta på en statsverksproposition för en 102135 år sedan Av en händelse kom jag att slå upp 1914 års proposition och fann då att under de år som förflutit sedan dess åttonde huvudtiteln vuxit med icke mindre än 200 sidor Ser man till exempel sedan efter vilka summor som krävas för detta departements verksamhet och hur dessa ha vuxit under årens lopp finner man att år 1910 äskades för denna åttonde huvudtitel 25864500 kronor medan för det budgetår som utgick under 1925 äskades 129588000 kronor Det vittnar om huru arbetsbördan vuxit Och när jag tänker på detta och tänker på det förslag som här är framlagt så finner jag för min del och skulle finna det så vilken regering som än lade fram detta förslag att det är blott billigt och rättvist att bördorna här fördelas bättre än som nu är förhållandet,seg
Nu är det så att utskottet i sitt betänkande också erkänper att denna huvudtitel är ganska belastad Det beaktar heter det på ett ställe departementschefens stora arbetsbörda och utskottet säger på ett annat ställe Skulle ärendena mätas eller vägas torde denna börda absolut och relativt visa sig ännu större än den ter sig vid en räkning av ärendenas mängd Detta är alltså ett erkännande från det hållet att här är det fråga om en mycket betungande arbetsbörda,seg
När jag då ser frågan från den synpunkten och ser den såsom jag måste se den från min uppfattning och min känsla för vad som är rätt och billigt så tycker jag att det är svårt att förstå varför man här skall skjuta på en fråga som i alla fall kan lösas Ty det går att flytta kyrkoärendena in i Justitiedeparlementet Att justitiedepartementets arbetsbörda skulle vara så överväldigande att det genom en överflyttning av dessa ärenden som rymmas på 20 sidor i statsverkspropositionen såsom jag nyss nämnde skulle bli överbelastat och icke kunna sköta sina uppgifter till den uppfattningen tycker jag man knappast skulle behöva komma åtminstone icke genom att som utskottet här gjort väga siffra mot siffra i stället för att som utskottet självt även talat om mäta och väga själva ärendena Jag finner därför för min del Kungl Majts förslag om att överflytta kyrkoärendena till justitiedepartementet vara av sådan natur att jag icke kan rösta mot detsamma,seg
Då det nu gäller att avgöra vilket av dessa båda departement justitieeller ecklesiastikdepartementet dessa ärenden skulle tillhöra och då man frågar sig själv vilket av dem de bäst hänga samman med så har jag för min del den uppfattningen att de passa bäst för justitiedepartementet och jag tycker att de där passa alldeles utmärkt Helt kort skulle jag vilja fram,seg
Nr 16,note
Ang lag om slatsdepartcmenten,note
(Fortw),note
RIKSDAGENS PROTOKOLL 1927 Första kammaren Nr 32,note
Torsdagen den 19 maj f m,note
Kammaren sammanträdde kl 11 f m,note
Föredrogos men bordlades ånyo på flera ledamöters begäran statsutskottets utlåtanden och memorial nr 114127,note
Föredrogs ånyo första lagutskottets memorial nr 43 i anledning av första kammarens återremiss av första lagutskottets memorial nr 38 med föranledande av kamrarnas skiljaktiga beslut beträffande första lagutskottets utlåtande nr 31 i anledning av dels Kungl Majts proposition med förslag till lag angående slakt av husdjur dels ock i ämnet väckta motioner,note
Sedan kamrarna fattat skiljaktiga beslut rörande första lagutskottets utlåtande nr 31 i anledning av dels Kungl Majts proposition nr 85 med förslag till lag angående slakt av husdjur dels ock i ämnet väckta motioner hade utskottet i memorial nr 38 anmält att utskottet funnit besluten vara av beskaf FE att icke kunna sammanjämkas och frågan för denna riksdag förty hava,note
örfallit,note
Enligt utskottet tillhandakomna protokollsutdrag hade första kammaren visat nämnda memorial åter till utskottet varemot andra kammaren lagt memorialet till handlingarna,note
Med anledning av vad sålunda förekommit hade utskottet i det nu förelig,note
gande memorialet hemställt till första kammaren att kammaren måtte fatta beslut beträffande utskottets memorial nr 38,note
Till följd härav föredrogs nu ånyo sistnämnda memorial,note
Herr Åkerman,note
Herr vice talman Jag får hemställa att första kammaren måtte besluta att lägga första lagutskottets memorial nr 38 till handlingarna,seg
Efter härmed slutad överläggning lades första lagutskottets ifrågavarande memorial nr 38 till handlingarna,note
Föredrogs men bordlades ånyo på flera ledamöters begäran första kammarens andra tillfälliga utskotts utlåtande nr 7,note
Fortsattes överläggningen rörande punkten Ba4 av andra särskilda utskottets hemställan under avdelningen I i utlåtande nr 1 i anledning av Kungl Majts proposition angående omorganisation av det högre skolväsendet m m jämte i ämnet väckta motioner,note
Första kammarens protokoll 1927 Nr 32 1,note
Ang slaktlagsfrågan,note
Ang omorganisation av det högre skolväsendet,note
(Forts),note
Onsdagen den 23 maj e m 69,note
under året uppgick till 300 kubikmeter utgör alltså skogsminskningen 400 kubikmeter För det avverkade virket erhöll han 4200 kronor eller i genomsnitt 6 kronor per kubikmeter varav å skogsminskningen 400 kubikmeter belöper 2400 kronor Då hans ingångsvärde emellertid utgjorde blott 4 kronor per kubikmeter är han berättigad erhålla avdrag endast efter detta värde eller med 1600 kronor Härefter utgör det gällande virkesförådet 14600 kubikmeter och det gällande ingångsvärdet 58400 kronor,note
I fortsättningen avverkar han därefter jämnt tillväxten som efter skogsminskningen tänkes uppgå till 290 kubikmeter Först under tolfte året verkställer han ånyo en större avverkning Han avverkar nu 1000 kubikmeter varav då årets tillväxt varit 290 kubikmeter 710 kubikmeter utgöra skogsminskning På grundval av gällande priser vid leveransplatserna beräknas rotvärdet vid årets skogsaccistaxering till för ved 2 kronor massaved 5 kronor och timmer 6 kronor allt i fast mått räknat På grund av särskilt gynnsamma leveranskontrakt har emellertid C erhållit priser som med 1 krona per kubikmeter överstiga i orten gällande vadan de för honom gällande rotvärdena utgöra respektive 3 6 och 7 kronor Då hans avverkning var sammansatt av 400 kubikmeter ved 300 kubikmeter massaved och 300 kubikmeter timmer utgjorde avverkningens sammanlagda rotvärde 5100 kronor Då av de 1000 kubikmeter som avverkats 710 kubikmeter utgöra skogsminskning äger OC åtnjuta avdrag med 7101000 av 5100 kronor eller således med 3621 kronor,note
